1	85192941,103024625
2	103024625,42725664
3	42725664,42725187
4	42725187,3383763919
5	3383763919,103012237
6	103012237,3380806764
7	3380806764,3306795021
8	3306795021,471204693
9	471204693,471205229
10	471205229,2757492815
11	2757465926,42725664
12	103012242,103012237
13	103012242,103016510
14	103016510,103018466
15	42725187,103016510
